i m not a thief .	then who are you ?
then who are you ?	i m their ride .
unless you collected on the insurance . . .	what are you people talking about ?
what are you people talking about ?	he s with them .
noooo !	jesus christ lady . . .
jesus christ lady . . .	what are those things ?
what are those things ?	i don t know . . .
you people . . .rich people . . .	i m not rich people .
i m not rich people .	well you sure do a good imitation .
well you sure do a good imitation .	thank you i work at it . . .
that s what i do .	seen a lot of islands ?
seen a lot of islands ?	quite a few .
anti social ?	self sufficient . . .
i don t know where it is !	on the side ! !
yeah you did . . .	right . . . you have a boat .
oh yeah ? what kind is that ?	the come back kind .
the come back kind .	how do you know that ?
how do you know that ?	takes one to know one .
like cattle . . .	you re saying they can think ?
what s the matter ?	the quiet . . .
what is it ?	a meat locker .
a meat locker .	we can t just leave them here .
looking good . . .	you should talk . . .
finnegan . . .	yeah . . .
i don t take orders at all .	this time make an exception .
where s you friend ?	he s not coming . . .
let s just keep going .	you ain t giving the orders here !
hanover ! ! hanover ! !	forget them . . .
shut up ! you hear me ! !	. . .we gotta get outta here now .
what did you do the my kids ! !	me ? ?
joey . . . which way s aft ?	that way .
i have been .	and what have you come up with ?
and what have you come up with ?	how does an island sound to you ?
or maybe not .	where is everybody ?
i mean . . .where is everbody ?	poolside ?
where are you going ?	nowhere . . .
why don t you back off ?	you want some too ?
what the hell does that mean ?	like mamooli s country . . .
maybe plans changed . . .	plans don t change . . .
what was that ?	nothing .
nothing .	someone s back there .
someone s back there .	hey ! come out here !
check it out !	hey ! you hear me ? come out !
what is it man ?	i m looking . . .
maybe it s the wrong ship .	shut up !
hey ! what are you trying to pull !	john . . .
she fucked you ?	she fucked me .
she fucked me .	she fucked me too .
she fucked me too .	she fucked you ?
she fucked you ?	she fucked me too .
she fucked us both .	yeah .
yeah .	fucking women man . . .
fucking women man . . .	i know . . .
fuel up . need fuel .	those are mine !
those are mine !	you want em ?
you want em ?	damn right !
damn right !	gimme a hostess twinkie merle .
that s mustard !	what ?
what ?	you just put mustard on your hershey bar .
you just put mustard on your hershey bar .	good . . . pass the beer .
i ll get the boots .	get the boots .
get the boots .	i mean let s get going before
maxie ! hey maxie wha d ya say !	hey geraldine let s eat !
yes albert ?	john we re going huntin .
john we re going huntin .	who s going ?
who s going ?	we re all going .
we re all going .	nick s going ?
nick s going ?	nick vince albert and john .
nick vince albert and john .	no women ?
here s to huntin .	hey ! fuckin a !
ammo ! get the ammo !	i ll get it ! where is it ?
it is not !	it is too ! now you passed it !
you re full of shit .	who s full of shit ?
who s full of shit ?	you re full of shit !
you re full of shit !	i m telling you they changed it !
i m telling you they changed it !	they did not !
they did not !	they did too !
they did too !	jesus it s freezing !
fuckin a . it s gotta !	it s gotta !
what the !	it s nick !
it s nick !	nick . . . ? jesus nick !
tell him vince !	well . . . you remember cynthia ?
i know ! i fuckin know !	you don t !
you don t !	i do ! ! !
that s new isn t it ?	couple of weeks . . . listen
whee uu !	jesus !
married ?	tell him vince .
he s serious . vince is fuckin serious !	you mean . . . ?
fucking a .	worse since she talked to who ?
you re back .	yeah .
angela i just heard sal was alive .	sure . why not .
sure . why not .	where ? where is he ?
you talk to him ?	oh sure . . . twice a day .
oh sure . . . twice a day .	what hospital is he in ? where ?
i have to go .	but you must come in .
but you must come in .	no i
no i	but i insist .
but i insist .	i have to go .
i have to go .	you are frightened no ?
i came to see merle .	ah . merle . and you know merle ?
ah . merle . and you know merle ?	yeah .
yeah .	you are his friend .
you are his friend .	where is he ? ? ?
you like to call me linda now ?	linda yeah .
linda yeah .	you call me linda just like home .
she s in back .	thanks .
thanks .	how was huntin ?
how was huntin ?	oh . fine .
oh . fine .	get anything ?
get anything ?	no .
no .	too bad .
yeah ?	now he s back .
get em ! for christ sake get em !	who s got the ammo ?
holy shit !	merle hey merle you got any socks ?
where s it gone ?	inside vince .
not so good .	no ?
no ?	worse since she talked to him .
sal .	talked to sal ? sal s alive ?
talked to sal ? sal s alive ?	kind of . you didn t know ?
kind of . you didn t know ?	sal s alive ? ? ?
biederman ! where s biederman !	here .
here .	you biederman ?
you biederman ?	biederman yes .
linda . . .	hi . nick your shoes are soaking .
hi . nick your shoes are soaking .	linda what s the matter ?
linda what s the matter ?	oh . . . you know . . .
linda linda . . . !	what ?
what ?	will you marry me ?
will you marry me ?	okay .
okay .	would you ?
sure .	what kind of beer would you like ?
what kind of beer would you like ?	i don t know .
no .	oh nick ! oh i missed you so !
that was nothing . that wasn t anything .	but
nick ?	right here .
what are you doing ?	oh . nothing . . . sitting .
oh . nothing . . . sitting .	you re going hunting ?
you re going hunting ?	what ?
what ?	i see you re going hunting .
linda . . . honey what s wrong ?	i don t know .
i don t know .	hey . look . there must be something .
i m just so lonely .	c mon . i ve got the car .
playing .	playing ?
playing ?	we . . . three bullets .
we . . . three bullets .	and then you . . .
who the hell is he ?	who the hell knows !
you can do it sal .	no . no no .
merle ?	right here .
you should have put that on last night .	i know .
i know .	that way it sets .
that way it sets .	yeah .
i just wait . you know ?	huh ?
so do i .	you do ?
you do ?	yeah .
you think about it ?	yeah .
the shot ?	fucking a .
yeah . . . i guess .	what do you think about ?
nick he just came back .	from nam ?
what d he say ?	pow .
pow .	pow ?
pow ?	pow .
pow .	oh .
is he from here ?	hell no !
hell no !	well where s he from ?
you think we ll ever come back ?	from nam ?
from nam ?	yeah .
merle	promise ! you gotta promise !
promise ! you gotta promise !	you got it .
it s ahead by the tree .	it s ahead vince .
hey nick ?	huh ?
huh ?	tomorrow i go with vince .
tomorrow i go with vince .	hunt with vince ?
what are you god ?	listen asshole it s up to us !
what are you hoping ?	what else ?
what else ?	i thought you might be praying .
i thought you might be praying .	i m doing that too .
i m doing that too .	i suppose you wish you were somewhere else ?
i suppose you wish you were somewhere else ?	what do you think ?
forget sal .	what do you mean ?
we gotta play with more bullets .	we what ?
how many bullets ?	three bullets minimum .
three bullets minimum .	no way . no fucking way !
bullshit ! that s bullshit !	you wanna bet ?
here here ! this is it !	watch it shithead !
watch it shithead !	here ! this is it !
then lemme have em .	no .
no .	no ! ! ! ?
no ! ! ! ?	no .
no .	what do you mean no ? ? ?
what do you mean no ? ? ?	that s it . no . no way .
where s vince ?	there s albert ! hey albert ! ! !
great . that s great .	that s my plan .
see you monday .	see you monday .
sal ? sal it s me nick .	nick . hey . how s things ?
same . hey . same old stuff .	what s that noise ?
what s that noise ?	what ?
what ?	what s that noise ?
what s that noise ?	john wayne . . . listen nick
john wayne . . . listen nick	great . hey . that s great .
great . hey . that s great .	listen nick
i m gonna stay here nick .	what ?
sal we need you . we need you .	hey nick . how can you need me ?
did you go hunting .	yeah .
yeah .	did you get one ?
did you get one ?	no .
no .	you didn t get a deer ?
where ?	here . behind you .
merle gave me this ?	yeah .
well who d you get married to ?	aw it s a long story !
cynthia ! sure .	that s who .
what the hell s that for ?	what s it for ? ?
no .	no !
no !	never one .
never one .	oh jesus ! you re kiddin !
you re full of shit !	yeah .
you loaded it vince ! i saw you !	the fuck i did ! ! !
up .	up ribbon !
down .	down ribbon !
yeah ?	wade s here .
what did you say ?	i d think about it .
i think he wants more than your cookies .	kimberly !
who is it ?	avon lady !
funny guy .	fuck you fuck you .
i want to see my wife and kid .	later . i want doucet first .
give it to me .	when you bring in doucet .
hello wade .	out of the room .
tell frick and frack that means them too .	i ll be alright .
i want to stop aging .	and i want doucet .
that wasn t your plan was it ?	what are you talking about ?
wade s in cryo prison .	he could be brought back .
we seem to ve come across a sir .	forget it . stick to the program .
but sir sergeant wade saved the hostages .	i m thrilled beyond belief .
